Time[s],RateRoll[°/s],RatePitch[°/s],RateYaw[°/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2],HX711_readings,Applied_Torque[Nm]
1140.78,-0.19,-0.04,-0.06,1.59,-9.61,1.04,2491715.0,0.5
1140.89,-0.18,0.0,-0.03,1.6,-9.6,1.04,2491940.0,0.5
1141.0,-0.15,0.02,0.0,1.61,-9.6,1.04,2491606.0,0.5
1141.11,-0.12,0.01,0.01,1.63,-9.59,1.03,2491804.0,0.5
1141.21,-0.11,0.0,0.01,1.63,-9.59,1.03,2491485.0,0.5
1141.32,-0.12,0.0,-0.0,1.63,-9.59,1.03,2491416.0,0.5
1141.43,-0.15,0.0,0.0,1.63,-9.59,1.04,2491680.0,0.5
1141.54,-0.16,0.01,-0.01,1.64,-9.6,1.05,2491258.0,0.5
1141.65,-0.14,0.02,-0.03,1.63,-9.61,1.04,2491527.0,0.5
1141.75,-0.13,-0.0,-0.03,1.61,-9.62,1.03,2491124.0,0.5
1141.86,-0.14,-0.04,-0.02,1.6,-9.63,1.02,2491447.0,0.5
1141.96,-0.13,-0.08,0.01,1.6,-9.62,1.02,2491234.0,0.5
1142.07,-0.14,-0.11,0.02,1.62,-9.61,1.04,2490859.0,0.5
1142.18,-0.15,-0.11,0.03,1.63,-9.59,1.06,2491129.0,0.5
1142.29,-0.15,-0.08,0.02,1.62,-9.59,1.07,2490790.0,0.5
1142.4,-0.11,-0.04,0.0,1.62,-9.6,1.07,2490928.0,0.5
1142.51,-0.08,-0.02,-0.0,1.62,-9.61,1.06,2490680.0,0.5
1142.61,-0.08,-0.01,-0.0,1.61,-9.62,1.06,2490581.0,0.5
1142.72,-0.1,-0.01,0.01,1.6,-9.62,1.06,2490536.0,0.5
1142.83,-0.12,-0.03,0.02,1.59,-9.63,1.05,2490390.0,0.5
1142.94,-0.14,-0.05,0.04,1.58,-9.63,1.04,2490532.0,0.5
1143.04,-0.14,-0.04,0.04,1.58,-9.63,1.03,2490194.0,0.5
1143.15,-0.17,-0.03,0.04,1.59,-9.64,1.03,2490274.0,0.5
1143.26,-0.2,-0.02,0.03,1.6,-9.64,1.03,2490173.0,0.5
1143.36,-0.22,-0.04,0.03,1.6,-9.64,1.04,2489991.0,0.5
1143.47,-0.22,-0.08,0.04,1.6,-9.64,1.04,2489951.0,0.5
1143.58,-0.21,-0.08,0.05,1.6,-9.63,1.05,2489865.0,0.5
1143.69,-0.19,-0.06,0.04,1.61,-9.62,1.06,2489818.0,0.5
1143.79,-0.18,-0.03,0.02,1.61,-9.61,1.05,2489702.0,0.5
1143.9,-0.15,-0.01,-0.01,1.62,-9.61,1.03,2489611.0,0.5
1144.01,-0.12,0.0,-0.02,1.62,-9.62,1.03,2489609.0,0.5
1144.12,-0.11,-0.01,-0.0,1.62,-9.63,1.04,2489535.0,0.5
1144.22,-0.12,-0.04,0.01,1.62,-9.64,1.05,2489391.0,0.5
1144.33,-0.14,-0.07,0.01,1.61,-9.64,1.05,2489333.0,0.5
1144.44,-0.13,-0.07,0.01,1.61,-9.64,1.03,2489223.0,0.5
1144.55,-0.11,-0.06,0.01,1.61,-9.63,1.04,2488962.0,0.5
1144.65,-0.1,-0.03,0.02,1.6,-9.63,1.05,2489208.0,0.5
1144.76,-0.11,-0.01,0.02,1.6,-9.62,1.06,2488772.0,0.5
1144.87,-0.12,-0.02,0.01,1.6,-9.61,1.07,2489103.0,0.5
1144.97,-0.14,-0.05,-0.02,1.61,-9.61,1.06,2488706.0,0.5
1145.08,-0.16,-0.04,-0.05,1.61,-9.61,1.05,2488994.0,0.5
1145.19,-0.17,-0.03,-0.05,1.6,-9.61,1.03,2488554.0,0.5
1145.3,-0.16,-0.02,-0.01,1.59,-9.61,1.03,2488389.0,0.5
1145.41,-0.12,-0.02,0.0,1.6,-9.61,1.02,2488801.0,0.5
1145.52,-0.07,-0.03,-0.02,1.61,-9.62,1.02,2488317.0,0.5
1145.62,-0.07,-0.03,-0.03,1.62,-9.63,1.03,2488654.0,0.5
1145.73,-0.1,-0.0,-0.01,1.62,-9.63,1.04,2488197.0,0.5
1145.84,-0.13,0.01,0.01,1.62,-9.62,1.04,2488178.0,0.5
1145.95,-0.16,-0.0,0.01,1.62,-9.61,1.05,2488441.0,0.5
1146.06,-0.18,-0.01,-0.01,1.62,-9.61,1.06,2488066.0,0.5
1146.16,-0.17,-0.01,-0.03,1.62,-9.61,1.07,2488268.0,0.5
1146.27,-0.16,-0.01,-0.05,1.61,-9.61,1.07,2488011.0,0.5
1146.38,-0.16,-0.01,-0.03,1.59,-9.6,1.05,2488226.0,0.5
1146.49,-0.16,-0.01,-0.01,1.58,-9.6,1.03,2487987.0,0.5
1146.59,-0.14,0.01,-0.01,1.58,-9.61,1.03,2487842.0,0.5
1146.7,-0.11,0.04,-0.01,1.59,-9.61,1.01,2487861.0,0.5
1146.81,-0.09,0.06,0.01,1.6,-9.61,1.01,2487784.0,0.5
1146.91,-0.09,0.05,0.02,1.61,-9.62,1.01,2487822.0,0.5
1147.02,-0.09,0.03,0.02,1.61,-9.63,1.03,2487834.0,0.5
1147.13,-0.1,0.01,0.03,1.61,-9.64,1.04,2487667.0,0.5
1147.24,-0.1,-0.0,0.03,1.61,-9.64,1.04,2487466.0,0.5
1147.34,-0.09,-0.03,0.02,1.61,-9.63,1.04,2487588.0,0.5
1147.45,-0.1,-0.05,0.02,1.63,-9.62,1.04,2487362.0,0.5
1147.56,-0.09,-0.06,0.02,1.64,-9.61,1.05,2487505.0,0.5
1147.67,-0.06,-0.06,0.02,1.64,-9.61,1.05,2487168.0,0.5
1147.78,-0.04,-0.05,0.03,1.64,-9.61,1.05,2487355.0,0.5
1147.88,-0.06,-0.04,0.03,1.63,-9.61,1.05,2487292.0,0.5
1147.99,-0.09,-0.03,0.04,1.62,-9.61,1.05,2486941.0,0.5
1148.1,-0.11,-0.02,0.02,1.61,-9.61,1.05,2487150.0,0.5
1148.2,-0.11,0.0,-0.04,1.6,-9.61,1.06,2486802.0,0.5
1148.31,-0.13,0.01,-0.07,1.61,-9.6,1.07,2487002.0,0.5
1148.42,-0.15,-0.01,-0.07,1.62,-9.59,1.07,2486668.0,0.5
1148.53,-0.16,-0.07,-0.03,1.61,-9.59,1.07,2486547.0,0.5
1148.63,-0.17,-0.1,0.02,1.6,-9.59,1.07,2486869.0,0.5
1148.74,-0.17,-0.1,0.06,1.59,-9.6,1.07,2486503.0,0.5
1148.85,-0.17,-0.09,0.07,1.59,-9.62,1.06,2486730.0,0.5
1148.96,-0.16,-0.09,0.07,1.6,-9.63,1.04,2486426.0,0.5
1149.06,-0.16,-0.09,0.05,1.59,-9.64,1.04,2486735.0,0.5
1149.17,-0.17,-0.06,0.0,1.59,-9.64,1.04,2486716.0,0.5
1149.28,-0.19,-0.0,-0.03,1.6,-9.64,1.03,2486431.0,0.5
1149.39,-0.2,0.04,-0.03,1.6,-9.63,1.03,2486622.0,0.5
1149.49,-0.2,0.06,-0.02,1.58,-9.62,1.04,2486223.0,0.5
1149.6,-0.18,0.06,0.0,1.57,-9.61,1.04,2486407.0,0.5
1149.71,-0.16,0.06,0.01,1.58,-9.61,1.03,2486165.0,0.5
1149.81,-0.13,0.06,0.0,1.61,-9.62,1.03,2486027.0,0.5
1149.92,-0.12,0.08,-0.02,1.62,-9.61,1.04,2486166.0,0.5
1150.03,-0.12,0.07,-0.02,1.64,-9.61,1.06,2485999.0,0.5
1150.14,-0.14,0.02,-0.01,1.63,-9.62,1.07,2486034.0,0.5
1150.24,-0.16,-0.03,-0.01,1.62,-9.63,1.07,2485946.0,0.5
1150.35,-0.19,-0.04,-0.02,1.61,-9.64,1.06,2486046.0,0.5
1150.46,-0.2,-0.03,-0.03,1.6,-9.64,1.05,2485773.0,0.5
1150.57,-0.2,-0.01,-0.04,1.6,-9.63,1.04,2485722.0,0.5
1150.68,-0.18,0.01,-0.05,1.6,-9.64,1.05,2485746.0,0.5
1150.78,-0.16,0.02,-0.05,1.61,-9.64,1.06,2485706.0,0.5
1150.89,-0.16,-0.01,-0.06,1.61,-9.65,1.06,2485594.0,0.5
1151.0,-0.16,-0.05,-0.04,1.61,-9.66,1.06,2485729.0,0.5
1151.11,-0.16,-0.09,-0.02,1.61,-9.65,1.07,2485689.0,0.5
1151.22,-0.17,-0.1,-0.0,1.61,-9.64,1.08,2485394.0,0.5
1151.32,-0.18,-0.1,0.02,1.62,-9.62,1.08,2485697.0,0.5
1151.43,-0.17,-0.07,0.03,1.63,-9.61,1.06,2485430.0,0.5
1151.54,-0.17,-0.03,0.04,1.64,-9.61,1.06,2485789.0,0.5
1151.64,-0.14,-0.01,0.06,1.64,-9.6,1.06,2485322.0,0.5
1151.75,-0.03,-0.02,0.37,1.63,-9.6,1.06,2487317.0,0.5
1151.86,0.25,0.0,1.23,1.6,-9.6,1.05,2534945.0,0.5
1151.96,0.51,0.02,2.05,1.56,-9.62,1.04,3061331.0,0.5
1152.07,0.5,-0.0,2.01,1.49,-9.63,1.05,4449212.0,0.5
1152.18,0.28,-0.01,1.36,1.44,-9.65,1.08,5557108.0,0.5
1152.29,0.07,-0.01,0.71,1.43,-9.65,1.09,5863052.0,0.5
1152.39,-0.07,-0.02,0.26,1.45,-9.64,1.09,5884514.0,0.5
1152.5,-0.14,-0.03,0.0,1.47,-9.64,1.09,5894630.0,0.5
1152.61,-0.15,-0.06,-0.1,1.47,-9.65,1.1,5898179.0,0.5
1152.72,-0.11,-0.12,-0.1,1.46,-9.66,1.09,5901101.0,0.5
1152.82,-0.09,-0.14,-0.06,1.44,-9.67,1.09,5903579.0,0.5
1152.93,-0.09,-0.1,-0.04,1.42,-9.66,1.08,5906020.0,0.5
1153.04,-0.1,-0.02,-0.03,1.42,-9.65,1.08,5908150.0,0.5
1153.15,-0.11,0.06,-0.02,1.42,-9.64,1.08,5911785.0,0.5
1153.26,-0.13,0.11,-0.03,1.44,-9.64,1.08,5913380.0,0.5
1153.36,-0.14,0.11,-0.06,1.46,-9.64,1.09,5914863.0,0.5
1153.47,-0.16,0.1,-0.07,1.47,-9.64,1.11,5916266.0,0.5
1153.58,-0.18,0.06,-0.06,1.48,-9.63,1.12,5917584.0,0.5
1153.69,-0.18,0.01,-0.02,1.48,-9.63,1.12,5918807.0,0.5
1153.79,-0.15,-0.05,0.01,1.47,-9.63,1.11,5921058.0,0.5
1153.91,-0.12,-0.06,0.03,1.46,-9.64,1.09,5922042.0,0.5
1154.02,-0.11,-0.03,0.02,1.45,-9.66,1.08,5922962.0,0.5
1154.12,-0.12,0.0,-0.0,1.46,-9.67,1.07,5923795.0,0.5
1154.23,-0.15,0.03,-0.0,1.47,-9.67,1.08,5924581.0,0.5
1154.34,-0.17,0.02,0.01,1.47,-9.65,1.1,5926105.0,0.5
1154.45,-0.19,-0.03,0.02,1.47,-9.64,1.11,5926892.0,0.5
1154.55,-0.2,-0.09,-0.0,1.46,-9.64,1.09,5927634.0,0.5
1154.66,-0.21,-0.11,-0.03,1.45,-9.64,1.08,5928340.0,0.5
1154.77,-0.2,-0.09,-0.05,1.44,-9.64,1.08,5929043.0,0.5
1154.88,-0.18,-0.06,-0.05,1.44,-9.65,1.08,5929756.0,0.5
1154.98,-0.17,-0.03,-0.03,1.43,-9.65,1.07,5931031.0,0.5
1155.09,-0.16,0.0,-0.0,1.42,-9.64,1.07,5931603.0,0.5
1155.2,-0.16,0.03,0.02,1.42,-9.63,1.06,5932143.0,0.5
1155.31,-0.16,0.06,0.02,1.42,-9.63,1.06,5932671.0,0.5
1155.41,-0.15,0.06,-0.0,1.43,-9.65,1.06,5933222.0,0.5
1155.52,-0.15,0.04,-0.01,1.43,-9.66,1.07,5933762.0,0.5
1155.63,-0.16,0.01,-0.01,1.44,-9.66,1.08,5934784.0,0.5
1155.74,-0.18,0.0,0.01,1.45,-9.66,1.09,5935313.0,0.5
1155.84,-0.18,-0.03,0.02,1.45,-9.67,1.09,5935740.0,0.5
1155.95,-0.14,-0.09,-0.0,1.45,-9.67,1.1,5936186.0,0.5
1156.06,-0.14,-0.13,-0.03,1.45,-9.66,1.09,5936690.0,0.5
1156.17,-0.14,-0.12,-0.03,1.44,-9.65,1.09,5937208.0,0.5
1156.27,-0.16,-0.1,-0.03,1.44,-9.63,1.08,5937730.0,0.5
1156.38,-0.17,-0.08,-0.04,1.44,-9.62,1.07,5938653.0,0.5
1156.49,-0.16,-0.06,-0.05,1.44,-9.62,1.08,5939105.0,0.5
1156.59,-0.17,-0.03,-0.04,1.44,-9.62,1.1,5939494.0,0.5
1156.7,-0.18,-0.0,-0.02,1.44,-9.63,1.1,5939885.0,0.5
1156.81,-0.2,-0.01,0.01,1.44,-9.64,1.1,5940356.0,0.5
1156.92,-0.21,-0.06,0.02,1.44,-9.65,1.1,5940839.0,0.5
1157.02,-0.22,-0.09,0.01,1.44,-9.65,1.1,5941741.0,0.5
1157.13,-0.2,-0.09,0.01,1.44,-9.64,1.1,5942130.0,0.5
1157.24,-0.16,-0.08,-0.01,1.44,-9.64,1.09,5942543.0,0.5
1157.34,-0.14,-0.06,-0.04,1.44,-9.65,1.09,5942890.0,0.5
1157.45,-0.14,-0.02,-0.04,1.43,-9.65,1.09,5943256.0,0.5
1157.56,-0.16,-0.0,-0.02,1.43,-9.66,1.09,5943678.0,0.5
1157.66,-0.18,0.01,-0.01,1.44,-9.65,1.1,5944476.0,0.5
1157.77,-0.22,0.01,0.0,1.44,-9.63,1.11,5944812.0,0.5
1157.88,-0.24,0.01,0.03,1.44,-9.61,1.1,5945132.0,0.5
1157.99,-0.23,-0.0,0.05,1.45,-9.61,1.1,5945444.0,0.5
1158.09,-0.21,0.0,0.05,1.45,-9.61,1.1,5945846.0,0.5
1158.2,-0.18,0.02,0.03,1.45,-9.62,1.1,5946246.0,0.5
1158.31,-0.17,0.04,0.02,1.45,-9.63,1.1,5946874.0,0.5
1158.42,-0.15,0.05,0.01,1.46,-9.66,1.1,5947211.0,0.5
1158.52,-0.14,0.05,-0.0,1.45,-9.66,1.1,5947539.0,0.5
1158.63,-0.14,0.03,-0.03,1.44,-9.66,1.1,5947845.0,0.5
1158.74,-0.14,0.01,-0.06,1.42,-9.65,1.09,5948135.0,0.5
1158.84,-0.12,0.01,-0.06,1.41,-9.65,1.09,5948416.0,0.5
1158.96,-0.09,0.01,-0.06,1.41,-9.65,1.11,5949007.0,0.5
1159.06,-0.08,0.02,-0.05,1.43,-9.65,1.12,5949313.0,0.5
1159.17,-0.1,0.03,-0.03,1.44,-9.64,1.13,5949586.0,0.5
1159.28,-0.13,0.01,-0.0,1.44,-9.63,1.13,5949875.0,0.5
1159.39,-0.16,-0.0,0.01,1.45,-9.65,1.13,5950130.0,0.5
1159.49,-0.19,-0.0,0.0,1.46,-9.67,1.13,5950442.0,0.5
1159.6,-0.21,0.01,-0.01,1.47,-9.68,1.11,5950985.0,0.5
1159.71,-0.21,0.03,-0.02,1.48,-9.67,1.1,5951223.0,0.5
1159.81,-0.2,0.04,-0.01,1.48,-9.67,1.09,5951486.0,0.5
1159.92,-0.19,0.02,-0.01,1.47,-9.67,1.09,5951767.0,0.5
1160.03,-0.18,0.01,-0.03,1.47,-9.67,1.08,5951973.0,0.5
1160.13,-0.16,-0.01,-0.03,1.46,-9.66,1.08,5952197.0,0.5
1160.24,-0.14,-0.02,-0.01,1.46,-9.65,1.09,5952478.0,0.5
1160.35,-0.13,-0.03,-0.0,1.46,-9.64,1.1,5952867.0,0.5
1160.46,-0.14,-0.01,-0.01,1.46,-9.63,1.09,5953067.0,0.5
1160.56,-0.14,0.01,-0.01,1.46,-9.64,1.08,5953229.0,0.5
1160.67,-0.13,0.04,-0.0,1.46,-9.65,1.07,5953360.0,0.5
1160.78,-0.13,0.05,0.02,1.46,-9.66,1.08,5953518.0,0.5
1160.88,-0.13,0.04,0.04,1.45,-9.66,1.09,5953673.0,0.5
1160.99,-0.14,0.03,0.04,1.45,-9.67,1.1,5954043.0,0.5
1161.1,-0.14,0.01,0.01,1.46,-9.67,1.11,5954177.0,0.5
1161.21,-0.14,-0.04,-0.03,1.47,-9.66,1.11,5954328.0,0.5
1161.31,-0.14,-0.08,-0.04,1.47,-9.63,1.11,5954544.0,0.5
1161.42,-0.16,-0.08,-0.03,1.46,-9.62,1.1,5954782.0,0.5
1161.53,-0.16,-0.05,-0.04,1.46,-9.63,1.1,5954995.0,0.5
1161.64,-0.14,0.01,-0.07,1.47,-9.67,1.11,5955554.0,0.5
1161.74,-0.11,0.06,-0.09,1.48,-9.7,1.11,5955919.0,0.5
1161.85,-0.11,0.09,-0.08,1.47,-9.69,1.11,5956291.0,0.5
1161.96,-0.12,0.1,-0.06,1.47,-9.67,1.11,5956611.0,0.5
1162.07,-0.16,0.09,-0.03,1.47,-9.65,1.11,5956795.0,0.5
1162.17,-0.18,0.06,-0.01,1.47,-9.64,1.11,5956918.0,0.5
1162.28,-0.18,0.04,-0.0,1.47,-9.63,1.11,5957332.0,0.5
1162.39,-0.18,0.02,-0.01,1.47,-9.64,1.1,5957623.0,0.5
1162.5,-0.2,0.0,-0.03,1.47,-9.65,1.09,5957823.0,0.5
1162.6,-0.21,-0.01,-0.03,1.47,-9.65,1.08,5958002.0,0.5
1162.71,-0.22,-0.03,-0.02,1.47,-9.64,1.06,5958223.0,0.5
1162.82,-0.19,-0.05,-0.03,1.46,-9.64,1.06,5958374.0,0.5
1162.93,-0.16,-0.06,-0.03,1.44,-9.63,1.06,5958704.0,0.5
1163.03,-0.13,-0.07,-0.04,1.42,-9.63,1.08,5958985.0,0.5
1163.14,-0.11,-0.08,-0.03,1.41,-9.63,1.11,5959079.0,0.5
1163.25,-0.09,-0.07,-0.01,1.42,-9.63,1.13,5959213.0,0.5
1163.36,-0.07,-0.06,0.01,1.43,-9.63,1.13,5959334.0,0.5
1163.46,-0.09,-0.05,0.01,1.44,-9.64,1.12,5959473.0,0.5
1163.57,-0.11,-0.05,0.0,1.44,-9.65,1.11,5959586.0,0.5
1163.68,-0.12,-0.05,-0.01,1.44,-9.66,1.1,5959845.0,0.5
1163.79,-0.14,-0.03,-0.01,1.44,-9.67,1.08,5960082.0,0.5
1163.89,-0.17,-0.0,-0.01,1.45,-9.68,1.07,5960306.0,0.5
1164.01,-0.2,0.0,-0.02,1.45,-9.68,1.06,5960464.0,0.5
1164.11,-0.21,-0.01,-0.05,1.44,-9.67,1.06,5960664.0,0.5
1164.22,-0.2,-0.02,-0.05,1.43,-9.66,1.07,5961004.0,0.5
1164.33,-0.16,-0.03,-0.01,1.44,-9.66,1.08,5961111.0,0.5
1164.44,-0.13,-0.03,0.04,1.44,-9.65,1.08,5961199.0,0.5
1164.55,-0.11,-0.02,0.04,1.43,-9.65,1.08,5961348.0,0.5
1164.65,-0.11,-0.02,0.02,1.42,-9.65,1.09,5961455.0,0.5
1164.76,-0.11,-0.01,-0.02,1.41,-9.65,1.09,5961553.0,0.5
1164.86,-0.1,-0.0,-0.04,1.41,-9.65,1.1,5961804.0,0.5
1164.97,-0.1,-0.02,-0.03,1.43,-9.64,1.1,5961884.0,0.5
1165.08,-0.12,-0.04,-0.02,1.46,-9.64,1.09,5961930.0,0.5
1165.19,-0.15,-0.05,-0.02,1.47,-9.64,1.07,5962016.0,0.5
1165.3,-0.18,-0.05,-0.03,1.47,-9.63,1.07,5962105.0,0.5
1165.4,-0.19,-0.04,-0.02,1.47,-9.62,1.09,5962159.0,0.5
1165.51,-0.18,-0.03,-0.02,1.47,-9.62,1.11,5962288.0,0.5
1165.62,-0.17,-0.04,-0.01,1.46,-9.62,1.12,5962414.0,0.5
1165.72,-0.16,-0.06,-0.02,1.45,-9.62,1.11,5962501.0,0.5
1165.83,-0.15,-0.09,-0.03,1.44,-9.63,1.09,5962645.0,0.5
1165.94,-0.14,-0.14,0.0,1.44,-9.64,1.07,5962785.0,0.5
1166.05,-0.15,-0.16,0.04,1.44,-9.65,1.06,5962963.0,0.5
1166.15,-0.17,-0.13,0.04,1.43,-9.63,1.05,5963151.0,0.5
1166.26,-0.18,-0.07,0.01,1.42,-9.61,1.05,5963401.0,0.5
1166.37,-0.16,-0.01,-0.01,1.42,-9.61,1.06,5963489.0,0.5
1166.47,-0.15,0.02,-0.01,1.43,-9.62,1.07,5963609.0,0.5
1166.58,-0.17,0.02,-0.02,1.44,-9.63,1.1,5963807.0,0.5
1166.69,-0.18,0.02,-0.05,1.44,-9.63,1.12,5964006.0,0.5
1166.8,-0.18,0.02,-0.05,1.43,-9.63,1.13,5964209.0,0.5
1166.9,-0.18,0.0,-0.03,1.42,-9.63,1.12,5964665.0,0.5
1167.01,-0.17,-0.03,-0.02,1.41,-9.64,1.11,5964918.0,0.5
1167.12,-0.16,-0.04,-0.01,1.42,-9.64,1.09,5965092.0,0.5
1167.23,-0.12,-0.01,0.0,1.44,-9.64,1.08,5965266.0,0.5
1167.33,-0.1,0.04,0.02,1.46,-9.64,1.07,5965404.0,0.5
1167.44,-0.13,0.06,0.02,1.47,-9.63,1.07,5965615.0,0.5
1167.55,-0.17,0.05,0.0,1.47,-9.64,1.08,5965976.0,0.5
1167.66,-0.18,0.04,-0.01,1.47,-9.65,1.1,5966175.0,0.5
1167.76,-0.16,0.02,-0.01,1.47,-9.65,1.11,5966332.0,0.5
1167.87,-0.12,0.01,0.0,1.46,-9.65,1.11,5966432.0,0.5
1167.98,-0.11,0.01,0.02,1.44,-9.64,1.11,5966571.0,0.5
1168.09,-0.12,0.04,0.03,1.43,-9.65,1.09,5966641.0,0.5
1168.19,-0.14,0.07,0.03,1.42,-9.65,1.07,5966726.0,0.5
1168.3,-0.13,0.08,0.02,1.43,-9.65,1.06,5966788.0,0.5
1168.41,-0.12,0.06,0.01,1.44,-9.64,1.07,5966800.0,0.5
1168.52,-0.1,0.03,0.01,1.45,-9.63,1.08,5966861.0,0.5
1168.62,-0.08,0.0,0.04,1.47,-9.63,1.1,5967003.0,0.5
1168.73,-0.09,-0.04,0.06,1.49,-9.64,1.12,5967082.0,0.5
1168.84,-0.12,-0.08,0.02,1.49,-9.64,1.14,5967249.0,0.5
1168.95,-0.15,-0.1,-0.02,1.47,-9.64,1.13,5967334.0,0.5
1169.05,-0.18,-0.09,-0.04,1.45,-9.64,1.13,5967421.0,0.5
1169.16,-0.2,-0.08,-0.04,1.45,-9.63,1.11,5967434.0,0.5
1169.27,-0.21,-0.08,-0.04,1.45,-9.63,1.1,5967461.0,0.5
1169.38,-0.19,-0.1,-0.05,1.45,-9.64,1.1,5967523.0,0.5
1169.48,-0.16,-0.11,-0.06,1.44,-9.65,1.11,5967639.0,0.5
1169.59,-0.14,-0.08,-0.05,1.44,-9.65,1.13,5967711.0,0.5
1169.7,-0.13,-0.02,-0.03,1.45,-9.65,1.14,5967718.0,0.5
1169.81,-0.12,0.03,-0.02,1.45,-9.65,1.15,5967752.0,0.5
1169.92,-0.13,0.04,-0.01,1.44,-9.64,1.13,5967764.0,0.5
1191.91,-0.1,-0.01,-0.0,1.43,-9.64,1.09,5988492.0,0.4
1192.02,-0.09,-0.03,-0.0,1.43,-9.65,1.1,5988455.0,0.4
1192.13,-0.12,-0.04,-0.02,1.43,-9.65,1.11,5988471.0,0.4
1192.23,-0.15,-0.04,-0.06,1.42,-9.66,1.11,5988527.0,0.4
1192.34,-0.17,-0.02,-0.09,1.41,-9.67,1.1,5988653.0,0.4
1192.45,-0.18,-0.01,-0.08,1.41,-9.67,1.08,5988777.0,0.4
1192.56,-0.16,0.01,-0.07,1.41,-9.66,1.07,5988865.0,0.4
1192.67,-0.14,0.02,-0.06,1.41,-9.65,1.08,5988922.0,0.4
1192.77,-0.13,0.02,-0.08,1.41,-9.64,1.09,5988991.0,0.4
1192.88,-0.12,0.0,-0.09,1.41,-9.63,1.1,5989005.0,0.4
1192.99,-0.09,-0.02,-0.07,1.41,-9.62,1.11,5989035.0,0.4
1193.1,-0.08,-0.04,-0.05,1.42,-9.63,1.11,5989010.0,0.4
1193.2,-0.1,-0.04,-0.03,1.44,-9.64,1.09,5989031.0,0.4
1193.31,-0.12,-0.03,-0.02,1.46,-9.65,1.09,5989109.0,0.4
1193.42,-0.16,-0.01,-0.02,1.46,-9.65,1.09,5989207.0,0.4
1193.53,-0.19,0.01,-0.03,1.47,-9.66,1.08,5989300.0,0.4
1193.64,-0.22,0.01,-0.03,1.48,-9.67,1.08,5989339.0,0.4
1193.74,-0.21,0.02,-0.04,1.49,-9.65,1.08,5989352.0,0.4
1193.85,-0.18,0.01,-0.02,1.49,-9.64,1.07,5989372.0,0.4
1193.96,-0.16,-0.02,0.0,1.49,-9.65,1.06,5989402.0,0.4
1194.07,-0.15,-0.06,0.02,1.49,-9.65,1.05,5989423.0,0.4
1194.18,-0.16,-0.07,0.02,1.48,-9.66,1.05,5989464.0,0.4
1194.29,-0.17,-0.06,0.0,1.47,-9.67,1.06,5989484.0,0.4
1194.4,-0.18,-0.03,-0.03,1.45,-9.67,1.08,5989452.0,0.4
1194.5,-0.16,0.0,-0.05,1.45,-9.68,1.1,5989539.0,0.4
1194.61,-0.14,0.03,-0.05,1.44,-9.68,1.11,5989574.0,0.4
1194.72,-0.15,0.04,-0.04,1.44,-9.67,1.11,5989639.0,0.4
1194.83,-0.17,0.03,-0.05,1.43,-9.67,1.09,5989655.0,0.4
1194.94,-0.19,0.01,-0.06,1.43,-9.67,1.06,5989637.0,0.4
1195.05,-0.21,-0.04,-0.05,1.43,-9.66,1.05,5989716.0,0.4
1195.16,-0.21,-0.09,-0.04,1.44,-9.66,1.06,5989716.0,0.4
1195.27,-0.19,-0.1,-0.04,1.45,-9.66,1.08,5989703.0,0.4
1195.37,-0.16,-0.07,-0.04,1.47,-9.66,1.1,5989774.0,0.4
1195.48,-0.15,-0.02,-0.04,1.49,-9.65,1.11,5989910.0,0.4
1195.59,-0.16,0.01,-0.05,1.48,-9.65,1.11,5990019.0,0.4
1195.7,-0.15,0.01,-0.04,1.45,-9.65,1.11,5990127.0,0.4
1195.81,-0.14,-0.01,-0.02,1.44,-9.65,1.1,5990008.0,0.4
1195.92,-0.15,-0.03,0.01,1.45,-9.64,1.09,5989853.0,0.4
1196.03,-0.16,-0.02,0.02,1.45,-9.63,1.09,5989650.0,0.4
1196.13,-0.16,-0.0,0.02,1.45,-9.61,1.09,5989336.0,0.4
1196.24,-0.14,0.01,-0.02,1.46,-9.61,1.09,5989073.0,0.4
1196.35,-0.14,-0.01,-0.07,1.46,-9.61,1.09,5988868.0,0.4
1196.46,-0.16,-0.04,-0.09,1.45,-9.62,1.09,5988701.0,0.4
1196.57,-0.18,-0.06,-0.08,1.44,-9.63,1.09,5988646.0,0.4
1196.68,-0.2,-0.06,-0.07,1.42,-9.64,1.1,5988640.0,0.4
1196.79,-0.19,-0.06,-0.06,1.43,-9.65,1.1,5988607.0,0.4
1196.9,-0.15,-0.06,-0.06,1.45,-9.65,1.09,5988612.0,0.4
1197.0,-0.12,-0.04,-0.06,1.45,-9.66,1.08,5988544.0,0.4
1197.11,-0.11,-0.01,-0.05,1.45,-9.66,1.09,5988404.0,0.4
1197.22,-0.11,-0.0,-0.07,1.44,-9.66,1.09,5988380.0,0.4
1197.33,-0.13,-0.01,-0.09,1.44,-9.66,1.09,5988345.0,0.4
1197.44,-0.14,-0.02,-0.08,1.43,-9.67,1.08,5988294.0,0.4
1197.54,-0.15,-0.02,-0.04,1.43,-9.68,1.07,5988227.0,0.4
1197.65,-0.16,-0.02,-0.01,1.43,-9.67,1.07,5988094.0,0.4
1197.76,-0.16,-0.01,-0.01,1.44,-9.66,1.06,5988132.0,0.4
1197.86,-0.16,-0.01,-0.03,1.44,-9.65,1.06,5988178.0,0.4
1197.97,-0.16,-0.01,-0.02,1.45,-9.64,1.08,5988087.0,0.4
